word,mean,std,n
regretful,4.56,2.15,41
regrettable,5.0,2.39,21
regroup,4.09,2.0,22
regular,3.65,2.48,20
regulate,3.95,2.24,22
regulation,3.45,1.92,22
regulator,3.79,2.04,19
rehab,4.38,2.35,26
rehabilitate,4.67,2.39,21
rehabilitation,4.24,2.5,25
rehash,3.79,2.8,24
rehearsal,4.84,2.19,19
rehearse,4.2,2.67,20
reign,4.17,2.28,18
reigning,4.3,1.99,23
reimburse,5.29,3.09,24
rein,2.77,1.74,22
reincarnation,4.8,2.75,20
reindeer,3.59,2.13,22
reinforce,3.96,2.33,23
reinforcement,4.3,2.36,20
reins,3.2,2.42,20
reinstate,3.33,1.96,21
reiterate,3.62,1.96,21
reject,4.78,2.02,23
rejected,4.7,2.28,43
rejection,5.05,2.35,20
rejoice,5.56,2.57,25
rejoin,3.26,2.05,23
rekindle,4.35,2.79,23
relapse,4.05,2.5,19
relate,3.64,2.23,25
relation,4.36,2.28,22
relationship,5.0,3.16,20
relative,3.86,1.86,22
relativity,3.38,1.99,21
relax,2.38,2.13,21
relaxation,3.15,2.32,20
relaxed,2.49,2.51,39
relaxing,4.29,3.07,24
relay,4.25,2.0,20
release,4.55,2.46,20
relentless,4.74,2.28,19
relevance,4.84,2.27,19
relevant,2.95,1.69,21
reliable,3.76,2.57,21
relic,4.0,2.37,22
relief,4.42,2.87,24
relieve,3.9,2.31,20
religion,5.0,2.68,23
religious,4.63,2.95,19
relinquish,4.5,1.99,22
relish,4.45,1.9,22
relive,4.22,2.15,23
reload,4.27,2.8,22
relocate,4.38,2.2,21
relocation,4.2,2.21,20
reluctance,4.42,2.45,24
reluctant,3.6,2.41,20
rely,3.8,2.35,25
remain,3.2,1.99,20
remainder,4.18,2.48,22
remaining,3.57,2.23,23
remake,3.16,2.14,19
remark,3.0,2.27,20
remarkable,4.3,2.03,20
remarry,4.58,3.05,24
rematch,4.82,2.11,22
remedial,3.4,2.14,20
remedy,4.33,2.18,24
remember,3.14,1.88,21
remembrance,4.35,2.74,20
remind,4.2,2.04,20
reminder,3.48,2.25,21
reminisce,4.09,2.17,23
reminiscent,3.62,2.04,21
remiss,3.0,2.17,23
remission,3.65,2.27,23
remodel,3.95,2.5,21
remorse,4.29,2.17,21
remote,3.5,2.16,20
removal,3.86,2.17,22
remove,3.11,2.03,18
remover,3.0,2.24,23
renal,3.77,2.94,22
render,4.16,2.06,25
rendezvous,5.1,2.76,21
rendition,3.6,2.26,20
renegade,4.86,2.83,22
renegotiate,3.7,2.03,20
renew,4.14,2.29,21
renewal,5.23,2.29,22
renounce,4.95,2.11,21
renovation,4.67,2.59,21
renown,2.95,1.96,20
renowned,3.25,2.1,20
rent,4.25,2.75,20
rental,3.73,2.03,22
reopen,4.14,2.37,21
reorganize,4.16,2.54,25
rep,3.95,2.87,20
repaint,3.35,2.3,20
repair,3.38,2.18,21
repairman,3.83,2.28,18
repay,3.65,2.33,23
repeat,3.7,2.23,20
repel,4.43,2.25,21
repellent,4.65,2.12,23
repent,4.25,2.27,20
repentance,4.04,2.14,26
repentant,3.98,2.28,42
repertoire,3.27,1.93,22
repetition,4.24,2.84,21
repetitive,3.91,2.64,23
rephrase,2.65,1.73,20
replace,3.41,1.99,22
replacement,4.24,1.95,21
replay,4.05,2.21,22
replenish,3.5,2.06,24
replica,3.5,1.64,20
replicate,3.9,2.12,21
reply,3.44,2.08,25
report,3.52,1.91,21
reporter,3.17,2.19,23
repose,2.48,1.54,21
reposition,3.6,2.54,20
repossess,4.33,2.5,21
reprehensible,3.96,2.14,23
represent,3.86,1.77,21
representation,4.36,2.5,22
representative,3.73,2.39,22
Representative,4.23,2.72,22
repressed,3.24,2.23,21
repression,4.15,2.68,20
reprieve,3.92,2.13,26
reprimand,4.86,2.35,21
reproach,4.3,2.46,23
reproduce,4.61,2.03,18
reproduction,4.71,2.65,21
reproductive,4.83,2.06,23
reprogram,3.71,2.91,24
reptile,5.89,2.4,18
republic,3.48,2.23,21
republican,3.11,1.84,18
repugnant,3.64,2.56,22
repulsive,5.12,2.13,25
reputable,3.52,1.97,21
reputation,5.0,1.95,22
reputed,3.68,2.38,22
request,4.45,2.09,22
require,4.33,2.39,24
requirement,3.27,2.27,22
requisition,4.5,1.79,20
reread,3.68,2.32,22
reroute,3.0,1.98,22
rerun,3.48,2.41,23
reschedule,2.95,2.46,22
rescind,3.87,2.1,23
rescue,5.0,2.54,83
research,4.8,2.44,20
researcher,2.86,1.98,22
resemblance,3.58,1.92,19
resemble,3.77,2.16,22
resent,4.05,2.36,21
resentful,4.35,2.67,23
resentment,5.19,2.46,21
reservation,4.24,2.1,21
reserve,4.16,2.87,19
reserved,2.79,1.7,42
reservoir,3.22,2.02,18
reset,3.17,2.23,18
reside,3.43,2.04,23
residence,3.17,2.33,23
residency,3.43,1.63,21
residential,3.27,1.93,22
residual,3.19,2.27,21
residue,3.39,1.91,18
resign,3.88,2.7,16
resignation,4.7,2.64,20
resilient,4.65,2.31,23
resin,3.68,2.67,19
resist,3.6,2.42,25
resistance,5.23,2.2,22
resistant,4.0,2.48,26
resolute,2.86,1.74,21
resolution,3.7,2.03,20
resolve,2.65,1.77,17
resonance,4.45,2.22,22
resort,4.16,2.29,25
resounding,4.33,2.5,21
resource,3.71,1.87,21
resourceful,4.0,2.47,21
respect,4.79,2.62,38
respectability,4.24,2.05,17
respectable,4.05,2.18,21
respectful,3.32,2.34,44
respective,3.76,2.21,21
respiration,4.29,2.53,21
respirator,3.73,2.43,22
respiratory,3.77,2.0,22
respite,3.68,2.12,22
respond,3.09,2.07,22
response,3.56,2.2,25
responsibility,5.3,2.92,20
responsible,3.0,2.17,21
responsive,4.9,2.57,20
rest,2.29,2.35,21
restart,4.55,1.87,22
restaurant,4.19,2.33,43
restful,2.58,2.19,24
restitution,4.1,2.25,20
restless,4.05,2.55,22
restock,3.27,2.0,22
restoration,3.76,1.89,21
restore,4.1,2.07,20
restrain,4.7,1.95,20
restraining,4.67,2.2,21
restraint,4.05,2.31,20
restrict,4.35,2.31,23
restricted,4.59,2.54,22
restriction,4.58,2.69,19
restroom,4.09,2.49,22
result,4.14,2.01,21
resume,3.67,2.08,21
resurrect,4.76,2.93,21
resuscitate,4.62,2.45,24
resuscitation,4.54,2.55,24
retail,3.62,2.16,21
retain,2.76,1.84,21
retainer,3.14,2.03,21
retake,3.43,1.86,21
retaliate,5.05,2.44,21
retaliation,5.17,2.66,23
retard,3.83,2.07,18
retarded,5.43,2.98,21
rethink,3.53,2.48,19
retina,4.7,2.23,20
retinal,3.65,2.13,26
retire,2.91,1.86,23
retirement,4.09,2.24,22
retrace,3.75,2.21,24
retract,3.5,2.02,22
retraction,4.45,2.09,20
retractor,2.81,1.83,21
retreat,4.12,2.49,25
retrial,5.06,2.29,18
retribution,4.35,2.35,20
retrieval,3.24,1.84,21
retrieve,4.45,2.42,20
retriever,4.27,2.29,22
retro,4.0,2.43,21
retroactive,3.92,2.54,26
retrospect,3.23,1.54,22
return,3.29,1.95,21
reunion,4.61,2.33,23
reunite,5.05,2.46,20
rev,4.3,2.79,23
reveal,4.14,2.46,22
revel,4.05,2.16,20
revelation,3.85,2.13,20
revenge,6.14,2.17,21
revenue,4.78,2.29,18
reverence,3.25,2.2,20
reverend,2.4,1.79,20
reverent,3.88,2.32,41
reversal,3.91,2.02,22
reverse,3.73,2.57,22
revert,3.55,2.3,22
review,3.77,2.05,26
reviewer,2.95,1.85,20
revise,3.52,2.19,23
revision,4.19,2.23,21
revisit,3.9,1.92,21
revival,4.31,2.26,26
revive,3.92,2.0,24
revoke,5.0,2.26,19
revolt,4.36,2.71,44
revolting,5.9,2.13,20
revolution,5.68,2.32,22
revolutionary,4.86,2.97,21
revolutionize,5.28,2.63,18
revolve,4.35,2.4,23
revolver,6.29,1.83,41
revolving,4.41,2.7,22
revue,3.5,2.37,20
reward,5.58,2.74,43
rewarding,5.65,2.37,23
rewind,4.13,2.32,23
rewire,3.73,2.37,22
rewrite,3.78,2.8,18
rhapsody,4.7,2.4,23
rhetoric,3.9,2.12,21
rhetorical,3.74,2.05,23
rhinestone,3.45,2.63,22
rhino,4.1,2.17,21
rhinoceros,4.47,2.27,19
rhubarb,4.3,2.27,20
rhyme,3.59,2.4,22
rhythm,5.14,2.54,21
rhythmic,5.05,2.21,22
rib,2.29,1.74,21
ribbon,3.63,2.29,19
rice,3.0,2.38,18
rich,6.81,2.04,21
riches,5.42,2.58,43
rickety,5.35,2.35,20
rickshaw,4.3,2.27,20
ricochet,5.05,2.2,21
rid,4.38,2.52,21
riddance,4.5,2.56,22
riddle,4.48,2.11,23
ride,5.1,2.57,21
rider,4.41,2.46,22
ridge,3.52,2.33,23
ridicule,5.53,2.05,40
ridiculous,5.65,2.83,20
rife,3.4,1.98,20
riff,4.71,2.31,17
riffraff,4.57,2.18,21
rifle,6.14,2.2,21
rifleman,5.1,2.19,21
rift,4.57,2.2,21
rig,4.52,2.11,21
right,5.0,2.6,20
righteous,3.32,2.73,22
righteousness,5.0,2.78,22
rightful,3.45,1.85,20
righty,3.62,1.75,21
rigid,4.81,2.13,37
rigor,5.05,2.53,19
rigorous,5.81,2.02,21
rim,3.72,2.56,18
ring,4.43,2.66,21
ringer,4.24,2.19,21
ringleader,5.2,2.33,20
ringmaster,4.35,2.16,20
ringside,4.29,2.31,21
rink,3.32,2.14,19
rinse,2.76,1.84,21
riot,6.19,2.38,21
rioting,5.32,2.85,22
rip,5.26,2.33,19
ripe,4.78,2.32,23
ripper,5.1,2.55,20
ripple,3.2,1.96,20
rippling,4.41,2.44,22
rise,5.3,2.75,20
risk,6.43,2.04,21
risky,5.91,2.35,22
risotto,3.81,1.83,21
rite,3.9,1.81,21
ritual,4.1,2.55,20
ritualistic,4.58,2.28,26
rival,4.81,2.44,21
rivalry,5.05,2.34,22
river,4.22,2.86,45
riverbank,3.96,2.5,23
riverbed,3.64,1.59,22
riverboat,5.37,2.27,19
riveting,4.88,2.03,17
roach,5.26,2.76,43
road,3.81,2.16,21
roadblock,3.86,2.26,21
roadhouse,3.61,2.55,23
roadie,4.63,2.77,19
roadrunner,5.16,2.12,19
roadside,4.05,1.86,22
roam,4.2,2.76,20
roar,6.15,2.25,20
roast,4.05,2.4,21
roasted,4.0,2.3,24
rob,5.54,2.86,24
robber,6.2,2.21,916
robbery,6.32,2.7,22
robe,3.1,1.92,21
robin,2.64,2.24,22
robot,4.43,2.64,21
robotic,4.6,2.41,20
robotics,4.55,2.37,20
robust,5.24,2.74,21
rock,3.14,2.29,919
rocker,5.67,2.74,21
rocket,5.04,2.69,24
rod,3.05,2.09,21
rodent,3.83,2.62,18
rodeo,5.19,2.27,21
roe,4.04,2.5,23
rogue,5.04,2.31,23
role,4.4,2.54,20
roll,3.9,2.64,21
roller,3.15,2.28,20
rollercoaster,6.64,2.75,83
roman,4.36,2.65,22
romance,6.06,2.41,18
romantic,5.12,2.69,43
romp,5.8,2.09,20
roof,3.4,2.33,20
rooftop,3.44,2.31,18
rook,3.41,2.77,22
rookie,3.5,2.26,18
room,3.1,1.58,21
roomful,3.68,1.89,22
roommate,4.13,1.82,23
rooms,3.48,1.86,23
roomy,3.4,2.06,20
roost,3.82,2.22,22
rooster,4.57,2.13,21
root,3.62,2.31,21
root beer,3.81,2.91,21
rope,4.58,2.14,19
ropes,3.1,1.81,21
rosary,3.36,2.17,22
rose,2.8,1.99,20
rosemary,3.59,2.2,22
roster,3.09,1.95,23
rot,4.72,2.42,18
rotary,3.5,2.18,18
rotate,3.35,2.57,23
rotation,4.1,2.61,20
rotor,3.25,2.29,20
rotten,4.9,2.24,40
rotunda,3.05,2.21,22
rouge,4.18,2.58,22
rough,5.43,1.97,23
roughneck,4.64,2.7,22
roulette,5.48,2.69,21
round,2.5,2.24,20
roundabout,3.19,1.97,21
roundup,4.0,2.41,20
rouse,4.79,2.49,19
rousing,5.83,2.75,18
route,3.83,2.18,24
routine,3.15,1.63,20
rove,3.44,2.01,18
roving,4.0,2.53,22
row,3.39,2.29,23
rowboat,2.56,2.12,18
rowdy,4.88,2.63,24
rowing,3.77,2.16,22
royal,4.23,1.93,22
royalty,4.32,2.43,25
rub,4.35,2.37,23
rubber,4.14,2.4,22
rubbish,4.1,2.65,20
rubble,3.86,2.06,21
rubdown,4.24,2.24,25
ruby,4.05,2.25,21
ruckus,6.27,1.7,22
rudder,3.25,1.94,20
ruddy,4.33,2.03,21
rude,4.7,2.3,20
rudeness,6.2,2.19,20
rudimentary,3.0,1.84,21
ruff,5.04,2.23,25
ruffian,5.38,2.04,21
ruffle,3.64,2.24,22
rug,3.24,2.23,21
rugby,4.1,2.28,21
rugged,4.1,2.49,21
ruin,5.4,2.52,20
ruination,4.27,2.64,22
rule,3.67,2.24,21
ruler,4.47,2.14,19
ruling,4.52,2.2,21
rum,4.96,2.65,26
rumba,4.59,2.59,22
rumble,4.5,2.41,18
rummage,4.1,2.85,20
rumor,3.85,2.41,20
rump,4.79,2.88,19
rumpus,4.45,2.34,22
run,5.24,2.68,21
runaround,5.14,2.08,21
runaway,3.95,2.24,22
rundown,3.55,2.52,20
runner,5.05,1.86,21
running,5.52,2.19,23
running shoes,3.78,2.44,18
runny,3.81,2.11,21
runt,4.32,1.6,19
runway,4.33,2.68,18
rupture,5.26,2.43,23
rural,3.15,1.98,20
ruse,3.58,2.39,24
rush,6.55,2.46,20
rust,3.42,2.43,24
rusted,4.09,2.45,22
rustic,4.45,2.46,20
rustle,3.88,2.62,17
rustler,4.5,3.02,22
rusty,4.24,1.89,21
rut,3.87,2.18,23
ruthless,6.0,1.81,23
rye,3.78,2.1,18
sabbatical,2.75,1.71,20
saber,4.48,2.63,23
sabotage,5.15,2.74,20
saboteur,3.86,2.1,22
sac,2.85,1.79,20
sack,4.24,2.51,21
sacrament,3.35,2.08,20
sacred,5.0,2.75,23
sacrifice,4.95,2.19,22
sacrificial,5.94,2.6,18
sacrilege,4.85,2.09,26
sacrilegious,4.11,2.31,19
sad,3.49,2.21,919
saddle,3.1,1.67,21
sadist,5.0,2.47,20
sadistic,5.25,2.65,20
sadness,2.81,2.25,21
safari,5.67,2.2,21
safe,3.14,2.6,44
safeguard,3.17,1.95,18
safekeeping,2.95,2.06,22
safety,3.8,2.42,20
saffron,3.0,2.33,18
sag,3.0,2.35,22
saga,5.09,2.39,22
sage,3.33,2.03,18
saggy,3.04,2.31,23
sail,3.74,2.65,23
sailboat,2.5,1.91,20
sailor,3.87,1.79,23
saint,3.48,2.55,44
sainted,3.45,1.97,22
sake,3.2,2.12,20
salad,3.78,2.76,18
salami,4.8,2.19,20
salary,4.86,2.4,22
sale,6.05,2.4,22
salesgirl,4.45,2.52,22
salesman,3.0,2.09,18
saline,3.2,2.38,25
saliva,4.0,1.87,21
salmon,3.87,2.32,23
salmonella,4.33,2.99,21
salon,3.76,2.49,21
saloon,3.35,1.87,20
salsa,5.41,2.43,17
salt,4.53,2.14,19
salted,4.04,2.25,23
saltwater,3.58,2.54,24
salty,3.94,1.95,18
salute,4.38,1.88,21
salvage,4.57,1.99,21
salvation,3.55,2.33,20
salve,3.44,1.79,18
samba,4.5,2.23,18
sample,2.87,1.94,23
samurai,5.24,1.61,21
sanatorium,4.11,2.49,19
sanctimonious,4.9,2.51,21
sanction,4.4,2.11,20
sanctity,3.79,2.59,19
sanctuary,2.64,2.13,22
sanctum,3.74,2.32,23
sand,3.43,2.6,21
sandbox,3.4,2.6,20
sander,3.29,2.31,24
sandman,3.55,2.24,22
sandpaper,3.13,2.2,23
sandstorm,4.32,2.48,22
sandwich,4.94,2.62,18
sane,3.81,2.44,21
sanitarium,4.1,2.19,21
sanitary,3.09,2.11,23
sanitation,4.3,2.25,20
sanity,4.05,2.36,21
sap,3.92,1.82,25
sapiens,2.95,1.76,22
sapphire,4.88,2.14,41
sappy,3.3,2.08,23
sarcasm,5.29,2.26,21
sarcastic,5.19,1.94,21
sarcophagus,3.7,1.92,23
sardine,3.95,2.48,20
sarsaparilla,3.08,2.26,24
sash,4.0,1.86,20
sashimi,5.11,2.38,19
sassafras,3.67,2.11,21
sassy,5.16,2.49,25
satanic,5.26,2.7,19
satchel,3.36,2.13,22
satellite,5.17,2.55,23
satin,3.7,2.24,23
satire,3.73,2.37,22
satisfaction,3.18,2.92,22
satisfactory,3.14,2.51,22
satisfied,3.95,2.67,43
satisfy,5.53,2.67,19
satisfying,4.83,2.62,24
saturated,4.95,2.01,19
saturation,3.86,1.86,22
satyr,4.14,2.17,22
sauce,3.95,2.5,20
saucer,3.7,2.13,20
saucy,5.62,2.5,24
sauerkraut,3.9,2.07,21
sauna,4.95,2.42,21
sausage,4.8,2.53,20
savage,4.68,2.63,22
savannah,3.5,2.11,22
savant,4.45,2.5,20
save,4.62,2.46,21
saver,2.68,1.63,19
savings,2.86,2.29,22
savior,4.37,2.59,43
savor,3.64,2.44,22
savvy,4.23,2.45,22
saw,4.18,2.3,22
sawdust,2.95,2.31,20
sawmill,4.9,2.43,20
sax,3.4,2.64,20
saxophone,4.67,2.44,21
say,4.43,2.48,21
sayonara,3.15,2.21,20
scab,3.15,2.25,20
scaffold,4.11,2.27,18
scalding,5.21,2.54,43
scale,3.8,2.48,20
scalp,3.82,2.2,22
scalpel,4.48,2.5,21
scam,4.64,3.03,22
scamp,4.14,1.96,21
scampi,3.58,2.48,24
scan,4.09,2.52,23
scandal,5.64,2.39,39
scandalous,5.85,2.31,26
scanner,4.0,2.68,20
scapegoat,4.8,2.54,45
scar,6.55,2.09,20
scarce,3.9,2.49,20
scare,7.1,2.13,20
scarecrow,3.16,1.97,25
scared,6.1,2.39,39
scarf,2.39,1.9,23
scary,5.35,2.28,20
scat,5.33,1.59,21
scatter,4.52,2.25,21
scavenger,5.14,2.1,21
scenario,2.91,1.77,22
scene,1.95,1.5,21
scenery,4.43,2.94,23
scenic,3.88,2.54,25
scent,5.05,2.58,20
scented,4.19,2.42,21
scepter,3.6,2.39,20
schedule,3.35,2.06,20
schematic,3.6,2.72,20
scheme,5.57,2.11,21
schilling,2.8,2.04,20
schizophrenia,6.76,2.1,21
schizophrenic,5.41,2.68,22
schlep,3.59,1.84,22
schmuck,4.95,2.11,21
schnapps,4.65,2.39,23
schnitzel,4.46,2.63,26
scholar,4.25,2.15,40
scholarly,5.4,2.72,20
scholarship,5.8,2.71,20
scholastic,3.8,2.67,20
school,4.57,2.36,21
schoolboy,2.89,1.63,19
schoolgirl,4.86,2.8,22
schoolhouse,3.2,2.24,20
schooling,4.52,2.11,21
schoolmaster,3.24,1.76,21
schoolteacher,3.95,2.58,20
schoolwork,4.09,2.15,23
schoolyard,5.37,2.34,19
schooner,2.29,1.45,21
science,5.25,2.4,20
scientific,4.22,2.29,18
scientist,4.14,2.14,22
scintillating,5.1,2.53,21
scissors,4.02,2.29,47
scoff,3.4,1.93,20
scold,4.19,2.6,21
scone,4.35,2.6,23
scoop,3.39,2.35,23
scoot,4.24,2.12,21
scooter,3.72,1.84,18
scope,3.48,1.94,21
scorch,4.9,2.66,21
scorching,4.98,2.19,47
score,6.35,2.13,20
scoreboard,4.59,2.42,22
scorer,3.64,2.38,22
scorn,4.53,2.33,47
scornful,4.71,2.51,21
scorpion,6.45,2.02,22
scotch,4.2,2.86,20
scoundrel,6.26,2.66,19
scour,4.09,2.23,23
scourge,4.91,2.54,22
scout,4.52,2.15,23
scowl,4.56,2.58,25
scrabble,3.52,2.04,21
scram,3.65,2.58,20
scramble,4.85,2.62,20
scrambled,3.79,2.8,24
scrambler,3.44,2.38,25
scrap,3.43,2.18,21
scrapbook,3.9,2.05,20
scrape,4.5,2.28,22
scrappy,4.78,2.49,23
scratch,4.35,2.28,20
scratchy,4.82,1.76,22
scrawny,4.26,1.81,23
scream,6.74,1.66,23
screamer,6.52,2.54,21
screech,6.05,2.84,19
screen,4.09,2.37,22
screening,4.14,2.1,22
screenplay,4.09,2.29,22
screenwriter,3.64,2.15,22
screw,5.4,2.76,20
screwball,4.05,2.5,22
screwdriver,3.8,2.08,25
screwy,4.19,1.86,21
scribble,3.76,2.0,21
scrimmage,5.63,1.95,19
script,3.65,2.46,20
scripture,2.89,2.05,19
scroll,3.86,2.36,22
scrotum,4.62,2.27,21
scrounge,4.05,2.32,22
scrounger,5.75,2.31,20
scrub,3.95,2.01,20
scruffy,4.38,2.01,21
scrumptious,4.95,2.59,22
scrutiny,4.05,2.44,20
scuba,3.86,2.36,22
scuff,3.82,2.22,22
scuffle,4.41,2.52,22
scullery,3.53,2.14,19
sculptor,4.87,2.63,23
sculpture,3.48,2.34,21
scum,5.2,2.04,45
scumbag,5.1,1.76,21
scurry,4.59,2.06,22
scurvy,5.18,2.58,22
scuttle,3.86,2.29,22
sea,2.8,2.33,20
seaboard,3.45,2.22,22
seafood,4.73,2.95,26
seagull,2.9,2.21,21
seal,2.5,2.11,24
seam,3.5,2.52,22
seaman,4.3,2.75,20
seamstress,3.18,1.94,17
search,3.85,2.37,20
searchlight,3.65,2.06,20
seashore,3.0,2.39,21
seasick,5.0,2.47,41
seaside,4.41,3.13,22
season,3.2,1.82,20
seasonal,4.3,2.2,23
seasoned,3.75,2.4,20
seasoning,2.55,1.71,22
seat,3.0,1.95,20
seatbelt,3.55,2.09,20
seating,2.91,1.95,23
seawater,3.0,2.05,22
seaweed,3.9,2.2,20
sec,2.95,1.79,22
secluded,3.45,2.34,22
seclusion,3.23,2.35,22
second,3.48,1.91,21
second cousin,4.04,2.18,23
secondary,3.85,2.05,26
secondhand,3.77,2.22,22
secrecy,5.18,2.86,17
secret,4.14,2.1,21
secretary,3.8,2.17,20
Secretary of State,3.52,2.06,21
secretive,5.73,2.21,22
sect,3.5,2.02,22
section,3.75,1.68,20
sector,4.0,1.58,25
secular,3.52,2.04,23
secure,3.6,2.5,20
security,4.19,2.04,21
sedan,3.39,2.25,18
sedate,4.0,2.62,20
sedation,3.48,2.09,21
sedative,3.45,2.7,20
sediment,2.91,2.51,22
sedition,4.13,2.24,23
seduce,6.23,2.58,22
seducer,6.33,1.91,21
seduction,7.16,1.98,19
seductive,6.52,2.16,21
see,3.9,2.28,21
seed,3.68,2.87,19
seeds,3.64,2.32,22
seedy,4.05,2.85,22
seek,3.9,2.59,20
seeker,4.95,2.22,21
seem,3.24,1.7,21
seer,3.77,2.6,22
seesaw,4.58,2.43,19
segment,3.61,2.12,18
segregation,4.09,2.24,22
seismic,4.32,2.23,22
seize,4.06,2.53,18
seizure,4.67,2.33,18
select,4.05,2.44,20
selection,3.95,2.04,21
selective,3.95,2.16,20
selectman,2.8,1.77,20
selenium,2.71,1.93,21
self,4.78,2.97,23
selfish,4.57,2.35,42
selfishness,4.57,1.96,21
selfless,4.52,2.52,23
sell,4.19,2.2,21
seller,4.09,2.27,23
sellout,3.83,2.23,18
seltzer,2.9,2.13,20
semantics,4.21,2.55,24
semblance,3.83,1.61,23
semen,5.0,2.35,21
semester,4.2,2.28,20
semi,3.32,2.21,25
semiautomatic,6.32,2.24,19
seminar,3.74,2.16,23
seminary,3.81,2.15,26
senate,3.63,2.29,19
senator,3.75,2.36,20
Senator,3.9,2.19,21
send,3.43,2.29,21
sender,3.24,1.81,21
senile,3.68,2.66,25
senior,3.44,2.31,18
seniority,3.55,2.02,22
senor,4.25,2.23,24
senorita,5.4,2.56,20
sensation,4.96,2.44,25
sensational,5.7,2.53,23
sense,3.7,1.81,20
senseless,3.96,2.66,24
sensibility,3.45,2.39,20
sensible,3.72,1.81,18
sensitive,3.68,2.17,25
sensitivity,5.3,2.4,23
sensor,3.47,2.14,19
sensory,4.52,2.2,21
sensual,6.35,3.13,20
sensuality,5.45,2.91,22
sensuous,5.86,2.8,21
sentence,3.09,1.74,22
sentencing,4.57,2.34,21
sentient,3.64,1.87,22
sentiment,3.54,2.1,41
sentimental,2.95,2.11,21
sentimentality,3.55,1.77,22
sentinel,3.45,1.99,22
sentry,3.59,2.56,22
separate,3.91,1.86,23
separation,3.67,2.13,21
septic,3.76,2.12,21
sequel,3.35,2.46,23
sequence,2.9,2.02,21
serenade,3.32,2.32,22
serendipity,3.23,2.25,22
serene,4.67,2.72,18
serenity,2.95,2.6,21
sergeant,5.1,2.72,21
serial,4.33,2.0,18
serialize,3.95,1.83,21
series,3.62,2.01,21
serious,4.05,2.48,21
seriousness,3.9,2.43,20
sermon,3.1,2.49,20
serpent,4.83,2.92,18
serum,3.78,2.34,18
servant,3.77,2.32,26
serve,3.7,2.32,20
server,3.71,2.07,24
service,2.95,2.09,21
servitude,4.5,2.87,18
sesame,3.95,1.91,21
session,3.38,1.96,21
set,3.1,1.89,21
setback,3.95,2.56,20
settle,3.4,1.88,20
settlement,3.36,2.7,22
setup,4.65,2.52,23
seven,3.8,2.06,25
seventeen,3.38,2.09,21
seventy,3.48,2.29,23
sever,5.39,2.08,23
severance,3.32,2.25,22
severe,5.43,1.83,21
severity,5.48,1.91,21
sew,4.35,2.21,23
sewage,4.09,2.37,22
sewer,3.39,2.06,23
sewing,3.45,2.24,22
sex,7.6,2.01,915
sexist,5.72,2.8,18
sexual,6.95,2.63,20
sexuality,7.14,1.96,21
sexy,6.8,2.48,101
shabby,4.05,2.7,22
shack,3.33,1.98,21
shade,2.91,1.93,22
shadow,3.1,1.87,41
shadowy,4.48,2.35,23
shady,4.29,2.15,21
shaft,4.65,2.39,20
shag,4.95,2.68,20
shake,5.2,2.71,20
shakedown,5.55,2.67,22
shaker,3.58,2.67,24
shaky,4.33,2.2,21
shall,3.52,1.94,21
shallow,3.0,2.34,24
shallows,2.52,1.89,21
sham,3.14,2.15,21
shaman,4.17,2.28,18
shame,5.4,2.64,20
shamed,4.23,2.29,43
shameful,4.81,2.82,21
shameless,4.17,2.27,23
shampoo,3.18,2.06,22
shank,4.9,2.21,21
shanty,4.56,1.85,25
shape,3.6,2.06,20
shard,4.18,2.7,22
share,3.2,2.21,20
shareholder,2.96,2.14,23
shark,5.27,2.65,45
sharp,6.0,2.11,19
sharpen,4.74,2.64,19
sharpshooter,5.62,2.09,21
shatter,5.29,2.47,21
shattering,5.0,3.07,21
shave,3.11,2.18,19
shaver,4.22,2.19,23
shawl,3.35,1.95,20
shear,3.57,1.99,21
sheath,4.05,1.96,22
shed,3.64,2.19,22
sheep,2.95,2.26,20
sheepdog,3.91,2.27,22
sheer,5.55,2.74,20
sheet,2.64,1.62,22
sheik,4.39,2.12,18
shelf,3.09,1.69,22
shell,3.23,2.02,22
shellfish,2.9,2.15,20
shelter,3.25,2.19,24
sheltered,3.14,2.01,42
shepherd,3.05,2.09,21
sherbet,4.65,2.64,23
sheriff,4.3,2.62,20
sherry,3.65,2.37,20
shield,3.65,2.51,26
shift,3.82,2.24,17
shifty,4.78,1.88,23
shilling,3.76,2.19,21
shimmer,5.37,2.48,19
shimmering,4.33,2.39,21
shimmy,5.2,2.65,20
shin,3.68,2.38,25
shindig,5.8,2.28,20
shine,5.19,2.4,26
shiner,4.0,1.92,20
shingle,3.71,2.28,21
shining,3.89,2.32,18
shiny,4.45,2.14,20
ship,3.94,2.29,18
shipment,3.91,1.86,23
shipping,4.41,2.42,22
shipshape,4.29,2.27,24
shipwreck,6.85,1.69,20
shipyard,3.52,2.19,23
shire,3.3,1.75,20
shirt,2.3,1.59,20
shit,5.67,2.69,21
shitfaced,6.05,2.72,22
shithead,6.0,2.25,20
shitload,6.19,2.5,21
shitty,5.45,2.26,22
shiver,4.65,2.54,20
shock,5.95,2.86,20
shocker,4.62,2.67,21
shocking,5.3,2.68,20
shoddy,4.8,2.28,20
shoe,2.4,1.67,20
shoelace,3.13,2.24,23
shoemaker,2.7,2.12,23
shoes,3.57,2.87,23
shoeshine,2.9,1.8,20
shoot,6.0,2.47,21
shooter,6.48,2.06,21
shootout,6.09,2.58,22
shop,4.76,2.62,21
